"Hour","Order name","Orders","Total sales","Net sales","Quantity ordered","Hour (yesterday)","Orders (yesterday)","Total sales (yesterday)","Net sales (yesterday)","Quantity ordered (yesterday)","Orders (yesterday) ","Total sales (yesterday) ","Net sales (yesterday) ","Quantity ordered (yesterday) "
"2026-08-28 14:00:00","#2143757",0,0,0,0,"2026-08-27 14:00:00",1,1699,1618.1,2,,,,
"2026-08-28 14:00:00","#2143723",0,0,0,0,"2026-08-27 14:00:00",1,1898,1807.62,4,,,,
"2026-08-28 14:00:00","#2143845",0,0,0,0,"2026-08-27 14:00:00",1,1699,1618.1,2,,,,
"2026-08-28 14:00:00","#2143768",0,0,0,0,"2026-08-27 14:00:00",1,2998,2855.24,6,,,,
"2026-08-28 14:00:00","#2143789",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143816",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143826",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143770",0,0,0,0,"2026-08-27 14:00:00",1,4398,4188.58,6,,,,
"2026-08-28 14:00:00","#2143838",0,0,0,0,"2026-08-27 14:00:00",1,1699,1618.1,2,,,,
"2026-08-28 14:00:00","#2143808",0,0,0,0,"2026-08-27 14:00:00",1,2308,2198.1,3,,,,
"2026-08-28 14:00:00","#2143830",0,0,0,0,"2026-08-27 14:00:00",1,1549,1475.24,1,,,,
"2026-08-28 14:00:00","#2143800",0,0,0,0,"2026-08-27 14:00:00",1,2798,2664.76,3,,,,
"2026-08-28 14:00:00","#2143748",0,0,0,0,"2026-08-27 14:00:00",1,1637,1446.66,1,,,,
"2026-08-28 14:00:00","#2143756",0,0,0,0,"2026-08-27 14:00:00",1,2825,2663.82,7,,,,
"2026-08-28 14:00:00","#2143766",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143781",0,0,0,0,"2026-08-27 14:00:00",1,1425,1357.14,1,,,,
"2026-08-28 14:00:00","#2143734",0,0,0,0,"2026-08-27 14:00:00",1,1359.15,1294.43,1,,,,
"2026-08-28 14:00:00","#2143862",0,0,0,0,"2026-08-27 14:00:00",1,1399,1332.38,1,,,,
"2026-08-28 14:00:00","#2143852",0,0,0,0,"2026-08-27 14:00:00",1,1948,1855.24,4,,,,
"2026-08-28 14:00:00","#2143722",0,0,0,0,"2026-08-27 14:00:00",1,899,856.19,1,,,,
"2026-08-28 14:00:00","#2143844",0,0,0,0,"2026-08-27 14:00:00",1,1399,1332.38,1,,,,
"2026-08-28 14:00:00","#2143874",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143769",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143821",0,0,0,0,"2026-08-27 14:00:00",1,1618,1540.95,2,,,,
"2026-08-28 14:00:00","#2143759",0,0,0,0,"2026-08-27 14:00:00",1,2260,2152.38,2,,,,
"2026-08-28 14:00:00","#2143747",0,0,0,0,"2026-08-27 14:00:00",1,1949,1856.2,2,,,,
"2026-08-28 14:00:00","#2143777",0,0,0,0,"2026-08-27 14:00:00",1,3098,2950.48,4,,,,
"2026-08-28 14:00:00","#2143790",0,0,0,0,"2026-08-27 14:00:00",1,4866,4634.28,7,,,,
"2026-08-28 14:00:00","#2143798",0,0,0,0,"2026-08-27 14:00:00",1,2333,2109.52,3,,,,
"2026-08-28 14:00:00","#2143837",0,0,0,0,"2026-08-27 14:00:00",1,1699,1618.1,2,,,,
"2026-08-28 14:00:00","#2143761",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,1,,,,
"2026-08-28 14:00:00","#2143829",0,0,0,0,"2026-08-27 14:00:00",1,3098,2950.48,4,,,,
"2026-08-28 14:00:00","#2143819",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143751",0,0,0,0,"2026-08-27 14:00:00",1,1817,1618.1,2,,,,
"2026-08-28 14:00:00","#2143733",0,0,0,0,"2026-08-27 14:00:00",1,2998,2855.24,5,,,,
"2026-08-28 14:00:00","#2143865",0,0,0,0,"2026-08-27 14:00:00",1,1862.1,1773.42,2,,,,
"2026-08-28 14:00:00","#2143873",0,0,0,0,"2026-08-27 14:00:00",1,2085,1873.33,4,,,,
"2026-08-28 14:00:00","#2143843",0,0,0,0,"2026-08-27 14:00:00",1,2148,1820.34,3,,,,
"2026-08-28 14:00:00","#2143795",0,0,0,0,"2026-08-27 14:00:00",1,1948,1855.24,4,,,,
"2026-08-28 14:00:00","#2143742",0,0,0,0,"2026-08-27 14:00:00",1,4097,3797.09,7,,,,
"2026-08-28 14:00:00","#2143772",0,0,0,0,"2026-08-27 14:00:00",1,1485.1,1302,1,,,,
"2026-08-28 14:00:00","#2143814",0,0,0,0,"2026-08-27 14:00:00",1,2998,2855.24,5,,,,
"2026-08-28 14:00:00","#2143764",0,0,0,0,"2026-08-27 14:00:00",1,1599,1522.86,1,,,,
"2026-08-28 14:00:00","#2143754",0,0,0,0,"2026-08-27 14:00:00",1,3198,3045.71,4,,,,
"2026-08-28 14:00:00","#2143802",0,0,0,0,"2026-08-27 14:00:00",1,1197,1027.62,1,,,,
"2026-08-28 14:00:00","#2143832",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143783",0,0,0,0,"2026-08-27 14:00:00",1,1617,1427.62,2,,,,
"2026-08-28 14:00:00","#2143728",0,0,0,0,"2026-08-27 14:00:00",1,1999,1903.81,2,,,,
"2026-08-28 14:00:00","#2143860",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143736",0,0,0,0,"2026-08-27 14:00:00",1,1767,1570.48,1,,,,
"2026-08-28 14:00:00","#2143846",0,0,0,0,"2026-08-27 14:00:00",1,1617,1427.62,1,,,,
"2026-08-28 14:00:00","#2143858",0,0,0,0,"2026-08-27 14:00:00",1,1919,1827.62,2,,,,
"2026-08-28 14:00:00","#2143720",0,0,0,0,"2026-08-27 14:00:00",1,1699,1618.1,2,,,,
"2026-08-28 14:00:00","#2143868",0,0,0,0,"2026-08-27 14:00:00",1,1897,1806.67,5,,,,
"2026-08-28 14:00:00","#2143775",0,0,0,0,"2026-08-27 14:00:00",1,1848,1760,3,,,,
"2026-08-28 14:00:00","#2143745",0,0,0,0,"2026-08-27 14:00:00",1,1898,1807.62,4,,,,
"2026-08-28 14:00:00","#2143813",0,0,0,0,"2026-08-27 14:00:00",1,1848,1760,3,,,,
"2026-08-28 14:00:00","#2143763",0,0,0,0,"2026-08-27 14:00:00",1,2716,2474.29,3,,,,
"2026-08-28 14:00:00","#2143835",0,0,0,0,"2026-08-27 14:00:00",1,991,943.81,1,,,,
"2026-08-28 14:00:00","#2143857",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143731",0,0,0,0,"2026-08-27 14:00:00",1,1329.05,1265.76,1,,,,
"2026-08-28 14:00:00","#2143841",0,0,0,0,"2026-08-27 14:00:00",1,1699,1618.1,2,,,,
"2026-08-28 14:00:00","#2143739",0,0,0,0,"2026-08-27 14:00:00",1,1833,1745.71,3,,,,
"2026-08-28 14:00:00","#2143721",0,0,0,0,"2026-08-27 14:00:00",1,4767,4540,6,,,,
"2026-08-28 14:00:00","#2143717",0,0,0,0,"2026-08-27 14:00:00",1,1699,1618.1,2,,,,
"2026-08-28 14:00:00","#2143744",0,0,0,0,"2026-08-27 14:00:00",1,4148,3950.48,5,,,,
"2026-08-28 14:00:00","#2143774",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,1,,,,
"2026-08-28 14:00:00","#2143812",0,0,0,0,"2026-08-27 14:00:00",1,2187,1970.48,2,,,,
"2026-08-28 14:00:00","#2143793",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,1,,,,
"2026-08-28 14:00:00","#2143785",0,0,0,0,"2026-08-27 14:00:00",1,1485.1,1302,1,,,,
"2026-08-28 14:00:00","#2143762",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,1,,,,
"2026-08-28 14:00:00","#2143804",0,0,0,0,"2026-08-27 14:00:00",1,1617,1427.62,2,,,,
"2026-08-28 14:00:00","#2143834",0,0,0,0,"2026-08-27 14:00:00",1,1966,1760,4,,,,
"2026-08-28 14:00:00","#2143866",0,0,0,0,"2026-08-27 14:00:00",1,1947,1854.29,5,,,,
"2026-08-28 14:00:00","#2143730",0,0,0,0,"2026-08-27 14:00:00",1,1699,1618.1,1,,,,
"2026-08-28 14:00:00","#2143848",0,0,0,0,"2026-08-27 14:00:00",1,1394.1,1327.71,1,,,,
"2026-08-28 14:00:00","#2143840",0,0,0,0,"2026-08-27 14:00:00",1,1439.1,1370.57,1,,,,
"2026-08-28 14:00:00","#2143716",0,0,0,0,"2026-08-27 14:00:00",1,2923.2,2784,4,,,,
"2026-08-28 14:00:00","#2143794",0,0,0,0,"2026-08-27 14:00:00",1,1897,1806.67,5,,,,
"2026-08-28 14:00:00","#2143773",0,0,0,0,"2026-08-27 14:00:00",1,1749,1665.71,1,,,,
"2026-08-28 14:00:00","#2143815",0,0,0,0,"2026-08-27 14:00:00",1,1399,1332.38,1,,,,
"2026-08-28 14:00:00","#2143825",0,0,0,0,"2026-08-27 14:00:00",1,0,0,2,,,,
"2026-08-28 14:00:00","#2143833",0,0,0,0,"2026-08-27 14:00:00",1,1225,1166.66,2,,,,
"2026-08-28 14:00:00","#2143803",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143782",0,0,0,0,"2026-08-27 14:00:00",1,2187,1964.86,2,,,,
"2026-08-28 14:00:00","#2143861",0,0,0,0,"2026-08-27 14:00:00",1,1858,1769.52,3,,,,
"2026-08-28 14:00:00","#2143729",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143719",0,0,0,0,"2026-08-27 14:00:00",1,1399,1332.38,1,,,,
"2026-08-28 14:00:00","#2143851",0,0,0,0,"2026-08-27 14:00:00",1,0,0,1,,,,
"2026-08-28 14:00:00","#2143737",0,0,0,0,"2026-08-27 14:00:00",1,1499,1427.62,2,,,,
"2026-08-28 14:00:00","#2143869",0,0,0,0,"2026-08-27 14:00:00",1,3768,3588.58,4,,,,
"2026-08-28 14:00:00","#2143797",0,0,0,0,"2026-08-27 14:00:00",1,1848,1760,3,,,,
"2026-08-28 15:00:00","#2143982",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2144020",0,0,0,0,"2026-08-27 15:00:00",1,1484.1,1413.42,1,,,,
"2026-08-28 15:00:00","#2144012",0,0,0,0,"2026-08-27 15:00:00",1,2567,2332.38,2,,,,
"2026-08-28 15:00:00","#2143955",0,0,0,0,"2026-08-27 15:00:00",1,1999,1903.81,2,,,,
"2026-08-28 15:00:00","#2143943",0,0,0,0,"2026-08-27 15:00:00",1,1948,1855.24,4,,,,
"2026-08-28 15:00:00","#2143973",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,2,,,,
"2026-08-28 15:00:00","#2143994",0,0,0,0,"2026-08-27 15:00:00",1,1149,1094.29,1,,,,
"2026-08-28 15:00:00","#2144004",0,0,0,0,"2026-08-27 15:00:00",1,2259,2151.43,3,,,,
"2026-08-28 15:00:00","#2143921",0,0,0,0,"2026-08-27 15:00:00",1,1599,1522.86,1,,,,
"2026-08-28 15:00:00","#2143887",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143891",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,2,,,,
"2026-08-28 15:00:00","#2143937",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,1,,,,
"2026-08-28 15:00:00","#2143907",0,0,0,0,"2026-08-27 15:00:00",1,1320,1257.14,1,,,,
"2026-08-28 15:00:00","#2143919",0,0,0,0,"2026-08-27 15:00:00",1,991,943.8,1,,,,
"2026-08-28 15:00:00","#2143952",0,0,0,0,"2026-08-27 15:00:00",1,1399,1332.38,1,,,,
"2026-08-28 15:00:00","#2143962",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143985",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143993",0,0,0,0,"2026-08-27 15:00:00",1,1933,1840.95,3,,,,
"2026-08-28 15:00:00","#2144003",0,0,0,0,"2026-08-27 15:00:00",1,2317,2094.29,2,,,,
"2026-08-28 15:00:00","#2143974",0,0,0,0,"2026-08-27 15:00:00",1,1519,1446.66,1,,,,
"2026-08-28 15:00:00","#2143926",0,0,0,0,"2026-08-27 15:00:00",1,2069,1970.48,2,,,,
"2026-08-28 15:00:00","#2143879",0,0,0,0,"2026-08-27 15:00:00",1,549,522.86,1,,,,
"2026-08-28 15:00:00","#2143916",0,0,0,0,"2026-08-27 15:00:00",1,3298,3140.95,4,,,,
"2026-08-28 15:00:00","#2143908",0,0,0,0,"2026-08-27 15:00:00",1,1717,1522.86,1,,,,
"2026-08-28 15:00:00","#2143938",0,0,0,0,"2026-08-27 15:00:00",1,1349,1284.76,1,,,,
"2026-08-28 15:00:00","#2143896",0,0,0,0,"2026-08-27 15:00:00",1,991,943.81,1,,,,
"2026-08-28 15:00:00","#2143888",0,0,0,0,"2026-08-27 15:00:00",1,1948,1855.24,3,,,,
"2026-08-28 15:00:00","#2143963",0,0,0,0,"2026-08-27 15:00:00",1,1698,1617.14,3,,,,
"2026-08-28 15:00:00","#2144022",0,0,0,0,"2026-08-27 15:00:00",1,2098,1956.24,4,,,,
"2026-08-28 15:00:00","#2144014",0,0,0,0,"2026-08-27 15:00:00",1,2399,2284.76,2,,,,
"2026-08-28 15:00:00","#2144002",0,0,0,0,"2026-08-27 15:00:00",1,1299,1237.14,1,,,,
"2026-08-28 15:00:00","#2143945",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,1,,,,
"2026-08-28 15:00:00","#2143975",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,2,,,,
"2026-08-28 15:00:00","#2143881",0,0,0,0,"2026-08-27 15:00:00",1,1799,1713.33,1,,,,
"2026-08-28 15:00:00","#2143878",0,0,0,0,"2026-08-27 15:00:00",1,2168,2064.76,3,,,,
"2026-08-28 15:00:00","#2143927",0,0,0,0,"2026-08-27 15:00:00",1,1399,1332.38,1,,,,
"2026-08-28 15:00:00","#2143939",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,1,,,,
"2026-08-28 15:00:00","#2143909",0,0,0,0,"2026-08-27 15:00:00",1,1649,1570.48,1,,,,
"2026-08-28 15:00:00","#2143931",0,0,0,0,"2026-08-27 15:00:00",1,1848,1760,3,,,,
"2026-08-28 15:00:00","#2143901",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143889",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,2,,,,
"2026-08-28 15:00:00","#2143983",0,0,0,0,"2026-08-27 15:00:00",1,1439.1,1370.57,1,,,,
"2026-08-28 15:00:00","#2144023",0,0,0,0,"2026-08-27 15:00:00",1,1898,1807.62,4,,,,
"2026-08-28 15:00:00","#2143954",0,0,0,0,"2026-08-27 15:00:00",1,3767,3587.62,5,,,,
"2026-08-28 15:00:00","#2143964",0,0,0,0,"2026-08-27 15:00:00",1,1399,1332.38,1,,,,
"2026-08-28 15:00:00","#2143995",0,0,0,0,"2026-08-27 15:00:00",1,1267,1094.29,1,,,,
"2026-08-28 15:00:00","#2144005",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143910",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143886",0,0,0,0,"2026-08-27 15:00:00",1,2048,1950.48,4,,,,
"2026-08-28 15:00:00","#2143898",0,0,0,0,"2026-08-27 15:00:00",1,1274.15,1213.48,1,,,,
"2026-08-28 15:00:00","#2143890",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,2,,,,
"2026-08-28 15:00:00","#2143906",0,0,0,0,"2026-08-27 15:00:00",1,1570.8,1496,2,,,,
"2026-08-28 15:00:00","#2143936",0,0,0,0,"2026-08-27 15:00:00",1,1817,1618.1,2,,,,
"2026-08-28 15:00:00","#2143928",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,1,,,,
"2026-08-28 15:00:00","#2143877",0,0,0,0,"2026-08-27 15:00:00",1,2998,2855.24,4,,,,
"2026-08-28 15:00:00","#2143918",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,2,,,,
"2026-08-28 15:00:00","#2143951",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143961",0,0,0,0,"2026-08-27 15:00:00",1,1617,1427.62,2,,,,
"2026-08-28 15:00:00","#2144016",0,0,0,0,"2026-08-27 15:00:00",1,3398,3236.19,6,,,,
"2026-08-28 15:00:00","#2143998",0,0,0,0,"2026-08-27 15:00:00",1,1848,1760,4,,,,
"2026-08-28 15:00:00","#2144000",0,0,0,0,"2026-08-27 15:00:00",1,3048,2902.86,5,,,,
"2026-08-28 15:00:00","#2143990",0,0,0,0,"2026-08-27 15:00:00",1,1948,1855.24,3,,,,
"2026-08-28 15:00:00","#2143977",0,0,0,0,"2026-08-27 15:00:00",1,2204.1,2099.14,2,,,,
"2026-08-28 15:00:00","#2143959",0,0,0,0,"2026-08-27 15:00:00",1,2069,1970.48,2,,,,
"2026-08-28 15:00:00","#2143969",0,0,0,0,"2026-08-27 15:00:00",1,1617,1427.62,2,,,,
"2026-08-28 15:00:00","#2143883",0,0,0,0,"2026-08-27 15:00:00",1,1817,1618.1,2,,,,
"2026-08-28 15:00:00","#2143925",0,0,0,0,"2026-08-27 15:00:00",1,1599,1522.86,1,,,,
"2026-08-28 15:00:00","#2143915",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143903",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,1,,,,
"2026-08-28 15:00:00","#2143933",0,0,0,0,"2026-08-27 15:00:00",1,1484,1413.34,1,,,,
"2026-08-28 15:00:00","#2144021",0,0,0,0,"2026-08-27 15:00:00",1,2499,2380,3,,,,
"2026-08-28 15:00:00","#2144011",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,1,,,,
"2026-08-28 15:00:00","#2143956",0,0,0,0,"2026-08-27 15:00:00",1,1717,1522.86,1,,,,
"2026-08-28 15:00:00","#2143978",0,0,0,0,"2026-08-27 15:00:00",1,2271,2162.86,2,,,,
"2026-08-28 15:00:00","#2143940",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,1,,,,
"2026-08-28 15:00:00","#2144007",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143989",0,0,0,0,"2026-08-27 15:00:00",1,1999,1903.81,2,,,,
"2026-08-28 15:00:00","#2144019",0,0,0,0,"2026-08-27 15:00:00",1,1367.1,1302,1,,,,
"2026-08-28 15:00:00","#2143912",0,0,0,0,"2026-08-27 15:00:00",1,1898,1807.62,3,,,,
"2026-08-28 15:00:00","#2143875",0,0,0,0,"2026-08-27 15:00:00",1,1713,1631.43,2,,,,
"2026-08-28 15:00:00","#2143934",0,0,0,0,"2026-08-27 15:00:00",1,1898,1807.62,3,,,,
"2026-08-28 15:00:00","#2143904",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,1,,,,
"2026-08-28 15:00:00","#2144010",0,0,0,0,"2026-08-27 15:00:00",1,1799,1713.33,1,,,,
"2026-08-28 15:00:00","#2143894",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,2,,,,
"2026-08-28 15:00:00","#2143957",0,0,0,0,"2026-08-27 15:00:00",1,1599,1522.86,1,,,,
"2026-08-28 15:00:00","#2143967",0,0,0,0,"2026-08-27 15:00:00",1,1684,1603.81,1,,,,
"2026-08-28 15:00:00","#2143949",0,0,0,0,"2026-08-27 15:00:00",1,1617,1427.62,2,,,,
"2026-08-28 15:00:00","#2143941",0,0,0,0,"2026-08-27 15:00:00",1,1599,1522.86,1,,,,
"2026-08-28 15:00:00","#2144018",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143996",0,0,0,0,"2026-08-27 15:00:00",1,1898,1807.62,4,,,,
"2026-08-28 15:00:00","#2143923",0,0,0,0,"2026-08-27 15:00:00",1,0,0,2,,,,
"2026-08-28 15:00:00","#2143913",0,0,0,0,"2026-08-27 15:00:00",1,2069,1970.48,2,,,,
"2026-08-28 15:00:00","#2143885",0,0,0,0,"2026-08-27 15:00:00",1,1917,1713.34,1,,,,
"2026-08-28 15:00:00","#2143893",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,2,,,,
"2026-08-28 15:00:00","#2143905",0,0,0,0,"2026-08-27 15:00:00",1,1599,1522.86,1,,,,
"2026-08-28 15:00:00","#2143935",0,0,0,0,"2026-08-27 15:00:00",1,1699,1618.1,1,,,,
"2026-08-28 15:00:00","#2143950",0,0,0,0,"2026-08-27 15:00:00",1,1848,1760,3,,,,
"2026-08-28 15:00:00","#2143999",0,0,0,0,"2026-08-27 15:00:00",1,1948,1855.24,3,,,,
"2026-08-28 15:00:00","#2144017",0,0,0,0,"2026-08-27 15:00:00",1,1917,1713.33,1,,,,
"2026-08-28 15:00:00","#2143987",0,0,0,0,"2026-08-27 15:00:00",1,2449,2332.38,2,,,,
"2026-08-28 15:00:00","#2144001",0,0,0,0,"2026-08-27 15:00:00",1,3518,3350.48,4,,,,
"2026-08-28 15:00:00","#2143946",0,0,0,0,"2026-08-27 15:00:00",1,3036,2779.04,5,,,,
"2026-08-28 15:00:00","#2143976",0,0,0,0,"2026-08-27 15:00:00",1,2467,2237.14,2,,,,
"2026-08-28 15:00:00","#2143968",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143958",0,0,0,0,"2026-08-27 15:00:00",1,1886,1683.81,2,,,,
"2026-08-28 15:00:00","#2143882",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143924",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143932",0,0,0,0,"2026-08-27 15:00:00",1,2283,2174.29,3,,,,
"2026-08-28 15:00:00","#2143902",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 15:00:00","#2143984",0,0,0,0,"2026-08-27 15:00:00",1,1499,1427.62,2,,,,
"2026-08-28 16:00:00","#2144145",0,0,0,0,"2026-08-27 16:00:00",1,2069,1970.48,2,,,,
"2026-08-28 16:00:00","#2144082",0,0,0,0,"2026-08-27 16:00:00",1,1817,1618.1,2,,,,
"2026-08-28 16:00:00","#2144153",0,0,0,0,"2026-08-27 16:00:00",1,1848,1760,3,,,,
"2026-08-28 16:00:00","#2144070",0,0,0,0,"2026-08-27 16:00:00",1,1499,1427.62,2,,,,
"2026-08-28 16:00:00","#2144040",0,0,0,0,"2026-08-27 16:00:00",1,2916,2664.76,5,,,,
"2026-08-28 16:00:00","#2144101",0,0,0,0,"2026-08-27 16:00:00",1,2069,1970.48,2,,,,
"2026-08-28 16:00:00","#2144089",0,0,0,0,"2026-08-27 16:00:00",1,3147,2997.14,6,,,,
"2026-08-28 16:00:00","#2144097",0,0,0,0,"2026-08-27 16:00:00",1,1549,1475.24,1,,,,
"2026-08-28 16:00:00","#2144081",0,0,0,0,"2026-08-27 16:00:00",1,1699,1618.1,2,,,,
"2026-08-28 16:00:00","#2144139",0,0,0,0,"2026-08-27 16:00:00",1,1637,1446.67,1,,,,
"2026-08-28 16:00:00","#2144066",0,0,0,0,"2026-08-27 16:00:00",1,1499,1427.62,2,,,,
"2026-08-28 16:00:00","#2144109",0,0,0,0,"2026-08-27 16:00:00",1,3160,2677.97,3,,,,
"2026-08-28 16:00:00","#2144117",0,0,0,0,"2026-08-27 16:00:00",1,1717,1635.24,1,,,,
"2026-08-28 16:00:00","#2144078",0,0,0,0,"2026-08-27 16:00:00",1,2148,2045.71,3,,,,
"2026-08-28 16:00:00","#2144048",0,0,0,0,"2026-08-27 16:00:00",1,999,846.61,1,,,,
"2026-08-28 16:00:00","#2144127",0,0,0,0,"2026-08-27 16:00:00",1,1599,1522.86,1,,,,
"2026-08-28 16:00:00","#2144142",0,0,0,0,"2026-08-27 16:00:00",1,1499,1427.62,2,,,,
"2026-08-28 16:00:00","#2144164",0,0,0,0,"2026-08-27 16:00:00",1,1699,1618.1,2,,,,
"2026-08-28 16:00:00","#2144025",0,0,0,0,"2026-08-27 16:00:00",1,1817,1618.1,1,,,,
"2026-08-28 16:00:00","#2144090",0,0,0,0,"2026-08-27 16:00:00",1,1617,1427.62,2,,,,
"2026-08-28 16:00:00","#2144128",0,0,0,0,"2026-08-27 16:00:00",1,1617,1427.62,2,,,,
"2026-08-28 16:00:00","#2144077",0,0,0,0,"2026-08-27 16:00:00",1,5756.4,5482.29,7,,,,
"2026-08-28 16:00:00","#2144118",0,0,0,0,"2026-08-27 16:00:00",1,1529,1456.19,1,,,,
"2026-08-28 16:00:00","#2144106",0,0,0,0,"2026-08-27 16:00:00",1,1699,1618.1,2,,,,
"2026-08-28 16:00:00","#2144069",0,0,0,0,"2026-08-27 16:00:00",1,1439.1,1370.57,1,,,,
"2026-08-28 16:00:00","#2144059",0,0,0,0,"2026-08-27 16:00:00",1,1259.1,1199.14,1,,,,
"2026-08-28 16:00:00","#2144136",0,0,0,0,"2026-08-27 16:00:00",1,1699,1618.1,2,,,,
"2026-08-28 16:00:00","#2144061",0,0,0,0,"2026-08-27 16:00:00",1,1399,1332.38,1,,,,
"2026-08-28 16:00:00","#2144034",0,0,0,0,"2026-08-27 16:00:00",1,5097,4854.28,9,,,,
"2026-08-28 16:00:00","#2144120",0,0,0,0,"2026-08-27 16:00:00",1,1499,1427.62,1,,,,
"2026-08-28 16:00:00","#2144098",0,0,0,0,"2026-08-27 16:00:00",1,2998,2855.24,6,,,,
"2026-08-28 16:00:00","#2144086",0,0,0,0,"2026-08-27 16:00:00",1,1499,1427.62,1,,,,
"2026-08-28 16:00:00","#2144032",0,0,0,0,"2026-08-27 16:00:00",1,1617,1427.62,2,,,,
"2026-08-28 16:00:00","#2144165",0,0,0,0,"2026-08-27 16:00:00",1,1599,1522.86,1,,,,
"2026-08-28 16:00:00","#2144024",0,0,0,0,"2026-08-27 16:00:00",1,1848,1760,3,,,,
"2026-08-28 16:00:00","#2144119",0,0,0,0,"2026-08-27 16:00:00",1,1898,1807.62,3,,,,
"2026-08-28 16:00:00","#2144076",0,0,0,0,"2026-08-27 16:00:00",1,1399,1332.38,1,,,,
"2026-08-28 16:00:00","#2144046",0,0,0,0,"2026-08-27 16:00:00",1,1367.1,1302,1,,,,
"2026-08-28 16:00:00","#2144129",0,0,0,0,"2026-08-27 16:00:00",1,1948,1855.24,4,,,,
"2026-08-28 16:00:00","#2144058",0,0,0,0,"2026-08-27 16:00:00",1,1568,1493.33,2,,,,
"2026-08-28 16:00:00","#2144068",0,0,0,0,"2026-08-27 16:00:00",1,1510,1438.1,1,,,,
