"Hour","Order name","Orders","Total sales","Net sales","Quantity ordered"
"2026-08-27 13:00:00","#2143680",1,1499,1427.62,2
"2026-08-27 13:00:00","#2143688",1,3048,2902.86,5
"2026-08-27 13:00:00","#2143696",1,1499,1427.62,2
"2026-08-27 13:00:00","#2143576",1,1649,1570.48,1
"2026-08-27 13:00:00","#2143641",1,1998,1902.86,4
"2026-08-27 13:00:00","#2143612",1,1519,1446.67,1
"2026-08-27 13:00:00","#2143622",1,2127,2025.71,3
"2026-08-27 13:00:00","#2143634",1,599,570.48,1
"2026-08-27 13:00:00","#2143604",1,1499,1427.62,2
"2026-08-27 13:00:00","#2143711",1,3016,2760,5
"2026-08-27 13:00:00","#2143666",1,1669,1589.52,1
"2026-08-27 13:00:00","#2143656",1,1699,1618.1,2
"2026-08-27 13:00:00","#2143648",1,1749,1665.72,1
"2026-08-27 13:00:00","#2143678",1,2449,2332.38,2
"2026-08-27 13:00:00","#2143586",1,1499,1427.62,2
"2026-08-27 13:00:00","#2143689",1,1617,1427.62,2
"2026-08-27 13:00:00","#2143590",1,1149,1094.28,1
"2026-08-27 13:00:00","#2143697",1,1504,1432.38,1
"2026-08-27 13:00:00","#2143577",1,1399,1332.38,1
"2026-08-27 13:00:00","#2143625",1,1399,1332.38,2
"2026-08-27 13:00:00","#2143615",1,1817,1618.1,2
"2026-08-27 13:00:00","#2143708",1,1399,1332.38,2
"2026-08-27 13:00:00","#2143603",1,1699,1618.1,2
"2026-08-27 13:00:00","#2143633",1,1898,1807.62,4
"2026-08-27 13:00:00","#2143698",1,1499,1427.62,2
"2026-08-27 13:00:00","#2143581",1,2187,1970.48,2
"2026-08-27 13:00:00","#2143686",1,3398,3236.19,6
"2026-08-27 13:00:00","#2143661",1,1948,1855.24,4
"2026-08-27 13:00:00","#2143578",1,929,884.76,1
"2026-08-27 13:00:00","#2143677",1,1848,1760,3
"2026-08-27 13:00:00","#2143647",1,1848,1760,3
"2026-08-27 13:00:00","#2143659",1,1817,1618.1,2
"2026-08-27 13:00:00","#2143669",1,1617,1427.62,1
"2026-08-27 13:00:00","#2143589",1,1717,1522.86,3
"2026-08-27 13:00:00","#2143705",1,1948,1855.24,3
"2026-08-27 13:00:00","#2143606",1,1817,1618.1,1
"2026-08-27 13:00:00","#2143636",1,1499,1427.62,1
"2026-08-27 13:00:00","#2143628",1,991,943.8,1
"2026-08-27 13:00:00","#2143618",1,1780,1695.24,1
"2026-08-27 13:00:00","#2143713",1,2069,1970.48,2
"2026-08-27 13:00:00","#2143654",1,1649,1570.48,1
"2026-08-27 13:00:00","#2143664",1,1499,1427.62,2
"2026-08-27 13:00:00","#2143584",1,1898,1807.62,4
"2026-08-27 13:00:00","#2143695",1,1584,1508.57,1
"2026-08-27 13:00:00","#2143592",1,1499,1427.62,1
"2026-08-27 13:00:00","#2143672",1,1399,1332.38,2
"2026-08-27 13:00:00","#2143642",1,1617,1427.62,2
"2026-08-27 13:00:00","#2143575",1,1499,1427.62,2
"2026-08-27 13:00:00","#2143617",1,899,856.19,1
"2026-08-27 13:00:00","#2143627",1,2187,1970.48,2
"2026-08-27 13:00:00","#2143609",1,2115,1901.9,5
"2026-08-27 13:00:00","#2143702",1,899,856.19,1
"2026-08-27 13:00:00","#2143583",1,1529.1,1456.29,1
"2026-08-27 13:00:00","#2143663",1,3098,2950.48,4
"2026-08-27 13:00:00","#2143645",1,1499,1427.62,2
"2026-08-27 13:00:00","#2143572",1,0,0,1
"2026-08-27 13:00:00","#2143675",1,1499,1427.62,2
"2026-08-27 13:00:00","#2143595",1,1617,1422,1
"2026-08-27 13:00:00","#2143692",1,2998,2855.24,6
"2026-08-27 13:00:00","#2143626",1,1499,1427.62,2
"2026-08-27 13:00:00","#2143616",1,1499,1427.62,2
"2026-08-27 13:00:00","#2143608",1,1349.1,1284.86,1
"2026-08-27 13:00:00","#2143638",1,1699,1618.1,2
"2026-08-27 13:00:00","#2143703",1,2069,1970.48,2
"2026-08-27 13:00:00","#2143600",1,1499,1427.62,2
"2026-08-27 13:00:00","#2143630",1,1384,1318.1,1
"2026-08-27 13:00:00","#2143685",1,1484,1413.34,1
"2026-08-27 13:00:00","#2143652",1,1329.05,1265.77,1
"2026-08-27 13:00:00","#2143674",1,2187,1970.48,2
"2026-08-27 13:00:00","#2143644",1,249,237.14,1
"2026-08-27 13:00:00","#2143573",1,1149,1094.29,1
"2026-08-27 13:00:00","#2143693",1,1517,1332.38,1
"2026-08-27 13:00:00","#2143594",1,1399,1332.38,1
"2026-08-27 13:00:00","#2143611",1,2098,1998.1,3
"2026-08-27 13:00:00","#2143637",1,1149,1094.29,1
"2026-08-27 13:00:00","#2143607",1,1499,1427.62,1
"2026-08-27 13:00:00","#2143619",1,1519,1446.67,1
"2026-08-27 13:00:00","#2143629",1,1749,1665.71,1
"2026-08-27 13:00:00","#2143712",1,1369,1303.81,1
"2026-08-27 13:00:00","#2143665",1,1947,1854.29,4
"2026-08-27 13:00:00","#2143655",1,1437,1368.58,1
"2026-08-27 13:00:00","#2143593",1,1717,1522.86,1
"2026-08-27 13:00:00","#2143694",1,3198,3045.71,5
"2026-08-27 13:00:00","#2143643",1,1549,1475.24,1
"2026-08-27 13:00:00","#2143673",1,1947,1854.28,5
"2026-08-27 14:00:00","#2143828",1,2690,2561.9,4
"2026-08-27 14:00:00","#2143818",1,1064,1013.33,1
"2026-08-27 14:00:00","#2143806",1,2466,2236.2,3
"2026-08-27 14:00:00","#2143721",1,4767,4540,6
"2026-08-27 14:00:00","#2143836",1,2159.1,2056.29,2
"2026-08-27 14:00:00","#2143719",1,1399,1332.38,1
"2026-08-27 14:00:00","#2143729",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143737",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143872",1,1948,1855.24,4
"2026-08-27 14:00:00","#2143842",1,1617,1427.62,1
"2026-08-27 14:00:00","#2143782",1,2187,1964.86,2
"2026-08-27 14:00:00","#2143794",1,1897,1806.67,5
"2026-08-27 14:00:00","#2143773",1,1749,1665.71,1
"2026-08-27 14:00:00","#2143831",1,2814,2680,4
"2026-08-27 14:00:00","#2143801",1,1817,1618.1,2
"2026-08-27 14:00:00","#2143716",1,2923.2,2784,4
"2026-08-27 14:00:00","#2143839",1,1898,1807.62,3
"2026-08-27 14:00:00","#2143809",1,2898,2760,5
"2026-08-27 14:00:00","#2143730",1,1699,1618.1,1
"2026-08-27 14:00:00","#2143827",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143785",1,1485.1,1302,1
"2026-08-27 14:00:00","#2143845",1,1699,1618.1,2
"2026-08-27 14:00:00","#2143762",1,1499,1427.62,1
"2026-08-27 14:00:00","#2143774",1,1499,1427.62,1
"2026-08-27 14:00:00","#2143744",1,4148,3950.48,5
"2026-08-27 14:00:00","#2143793",1,1499,1427.62,1
"2026-08-27 14:00:00","#2143739",1,1833,1745.71,3
"2026-08-27 14:00:00","#2143717",1,1699,1618.1,2
"2026-08-27 14:00:00","#2143800",1,2798,2664.76,3
"2026-08-27 14:00:00","#2143830",1,1549,1475.24,1
"2026-08-27 14:00:00","#2143727",1,1456,1386.67,1
"2026-08-27 14:00:00","#2143808",1,2308,2198.1,3
"2026-08-27 14:00:00","#2143838",1,1699,1618.1,2
"2026-08-27 14:00:00","#2143826",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143731",1,1329.05,1265.76,1
"2026-08-27 14:00:00","#2143816",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143874",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143763",1,2716,2474.29,3
"2026-08-27 14:00:00","#2143844",1,1399,1332.38,1
"2026-08-27 14:00:00","#2143745",1,1898,1807.62,4
"2026-08-27 14:00:00","#2143852",1,1948,1855.24,4
"2026-08-27 14:00:00","#2143862",1,1399,1332.38,1
"2026-08-27 14:00:00","#2143775",1,1848,1760,3
"2026-08-27 14:00:00","#2143819",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143829",1,3098,2950.48,4
"2026-08-27 14:00:00","#2143837",1,1699,1618.1,2
"2026-08-27 14:00:00","#2143720",1,1699,1618.1,2
"2026-08-27 14:00:00","#2143728",1,1999,1903.81,2
"2026-08-27 14:00:00","#2143821",1,1618,1540.95,2
"2026-08-27 14:00:00","#2143736",1,1767,1570.48,1
"2026-08-27 14:00:00","#2143754",1,3198,3045.71,4
"2026-08-27 14:00:00","#2143843",1,2148,1820.34,3
"2026-08-27 14:00:00","#2143873",1,2085,1873.33,4
"2026-08-27 14:00:00","#2143764",1,1599,1522.86,1
"2026-08-27 14:00:00","#2143783",1,1617,1427.62,2
"2026-08-27 14:00:00","#2143795",1,1948,1855.24,4
"2026-08-27 14:00:00","#2143865",1,1862.1,1773.42,2
"2026-08-27 14:00:00","#2143772",1,1485.1,1302,1
"2026-08-27 14:00:00","#2143742",1,4097,3797.09,7
"2026-08-27 14:00:00","#2143832",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143802",1,1197,1027.62,1
"2026-08-27 14:00:00","#2143814",1,2998,2855.24,5
"2026-08-27 14:00:00","#2143733",1,2998,2855.24,5
"2026-08-27 14:00:00","#2143798",1,2333,2109.52,3
"2026-08-27 14:00:00","#2143868",1,1897,1806.67,5
"2026-08-27 14:00:00","#2143858",1,1919,1827.62,2
"2026-08-27 14:00:00","#2143751",1,1817,1618.1,2
"2026-08-27 14:00:00","#2143846",1,1617,1427.62,1
"2026-08-27 14:00:00","#2143761",1,1499,1427.62,1
"2026-08-27 14:00:00","#2143759",1,2260,2152.38,2
"2026-08-27 14:00:00","#2143769",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143860",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143777",1,3098,2950.48,4
"2026-08-27 14:00:00","#2143747",1,1949,1856.2,2
"2026-08-27 14:00:00","#2143790",1,4866,4634.28,7
"2026-08-27 14:00:00","#2143835",1,991,943.81,1
"2026-08-27 14:00:00","#2143722",1,899,856.19,1
"2026-08-27 14:00:00","#2143734",1,1359.15,1294.43,1
"2026-08-27 14:00:00","#2143813",1,1848,1760,3
"2026-08-27 14:00:00","#2143748",1,1637,1446.66,1
"2026-08-27 14:00:00","#2143766",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143756",1,2825,2663.82,7
"2026-08-27 14:00:00","#2143841",1,1699,1618.1,2
"2026-08-27 14:00:00","#2143781",1,1425,1357.14,1
"2026-08-27 14:00:00","#2143797",1,1848,1760,3
"2026-08-27 14:00:00","#2143789",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143857",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143770",1,4398,4188.58,6
"2026-08-27 14:00:00","#2143723",1,1898,1807.62,4
"2026-08-27 14:00:00","#2143834",1,1966,1760,4
"2026-08-27 14:00:00","#2143804",1,1617,1427.62,2
"2026-08-27 14:00:00","#2143812",1,2187,1970.48,2
"2026-08-27 14:00:00","#2143779",1,1699,1618.1,2
"2026-08-27 14:00:00","#2143749",1,2316,2093.34,3
"2026-08-27 14:00:00","#2143840",1,1439.1,1370.57,1
"2026-08-27 14:00:00","#2143757",1,1699,1618.1,2
"2026-08-27 14:00:00","#2143767",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143796",1,6001,5715.24,7
"2026-08-27 14:00:00","#2143848",1,1394.1,1327.71,1
"2026-08-27 14:00:00","#2143771",1,1817,1612.48,2
"2026-08-27 14:00:00","#2143866",1,1947,1854.29,5
"2026-08-27 14:00:00","#2143741",1,1519,1446.67,1
"2026-08-27 14:00:00","#2143803",1,1499,1427.62,2
"2026-08-27 14:00:00","#2143714",1,2998,2855.24,5
"2026-08-27 14:00:00","#2143724",1,1148,1093.33,2
"2026-08-27 14:00:00","#2143833",1,1225,1166.66,2
"2026-08-27 14:00:00","#2143732",1,1394.1,1327.71,1
"2026-08-27 14:00:00","#2143825",1,0,0,2
"2026-08-27 14:00:00","#2143815",1,1399,1332.38,1
"2026-08-27 14:00:00","#2143799",1,2399,2284.76,2
"2026-08-27 14:00:00","#2143869",1,3768,3588.58,4
"2026-08-27 14:00:00","#2143750",1,1499,1427.62,1
"2026-08-27 14:00:00","#2143768",1,2998,2855.24,6
"2026-08-27 14:00:00","#2143758",1,1648,1569.52,2
"2026-08-27 14:00:00","#2143851",1,0,0,1
"2026-08-27 14:00:00","#2143746",1,2998,2855.24,4
"2026-08-27 14:00:00","#2143776",1,2998,2855.24,5
"2026-08-27 14:00:00","#2143861",1,1858,1769.52,3
"2026-08-27 14:00:00","#2143791",1,2348,2236.19,3
"2026-08-27 15:00:00","#2143910",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143906",1,1570.8,1496,2
"2026-08-27 15:00:00","#2143936",1,1817,1618.1,2
"2026-08-27 15:00:00","#2143928",1,1699,1618.1,1
"2026-08-27 15:00:00","#2143918",1,1699,1618.1,2
"2026-08-27 15:00:00","#2143896",1,991,943.81,1
"2026-08-27 15:00:00","#2143954",1,3767,3587.62,5
"2026-08-27 15:00:00","#2143964",1,1399,1332.38,1
"2026-08-27 15:00:00","#2143888",1,1948,1855.24,3
"2026-08-27 15:00:00","#2143983",1,1439.1,1370.57,1
"2026-08-27 15:00:00","#2144018",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143879",1,549,522.86,1
"2026-08-27 15:00:00","#2143995",1,1267,1094.29,1
"2026-08-27 15:00:00","#2144020",1,1484.1,1413.42,1
"2026-08-27 15:00:00","#2144010",1,1799,1713.33,1
"2026-08-27 15:00:00","#2143927",1,1399,1332.38,1
"2026-08-27 15:00:00","#2143939",1,1699,1618.1,1
"2026-08-27 15:00:00","#2143909",1,1649,1570.48,1
"2026-08-27 15:00:00","#2143931",1,1848,1760,3
"2026-08-27 15:00:00","#2143901",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143984",1,1499,1427.62,2
"2026-08-27 15:00:00","#2144001",1,3518,3350.48,4
"2026-08-27 15:00:00","#2143891",1,1699,1618.1,2
"2026-08-27 15:00:00","#2143963",1,1698,1617.14,3
"2026-08-27 15:00:00","#2143887",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143945",1,1699,1618.1,1
"2026-08-27 15:00:00","#2143975",1,1699,1618.1,2
"2026-08-27 15:00:00","#2144017",1,1917,1713.33,1
"2026-08-27 15:00:00","#2143926",1,2069,1970.48,2
"2026-08-27 15:00:00","#2143916",1,3298,3140.95,4
"2026-08-27 15:00:00","#2143908",1,1717,1522.86,1
"2026-08-27 15:00:00","#2143938",1,1349,1284.76,1
"2026-08-27 15:00:00","#2144000",1,3048,2902.86,5
"2026-08-27 15:00:00","#2143985",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143877",1,2998,2855.24,4
"2026-08-27 15:00:00","#2143890",1,1699,1618.1,2
"2026-08-27 15:00:00","#2143952",1,1399,1332.38,1
"2026-08-27 15:00:00","#2143962",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143886",1,2048,1950.48,4
"2026-08-27 15:00:00","#2143898",1,1274.15,1213.48,1
"2026-08-27 15:00:00","#2143974",1,1519,1446.66,1
"2026-08-27 15:00:00","#2143993",1,1933,1840.95,3
"2026-08-27 15:00:00","#2144016",1,3398,3236.19,6
"2026-08-27 15:00:00","#2143921",1,1599,1522.86,1
"2026-08-27 15:00:00","#2143937",1,1499,1427.62,1
"2026-08-27 15:00:00","#2143907",1,1320,1257.14,1
"2026-08-27 15:00:00","#2143919",1,991,943.8,1
"2026-08-27 15:00:00","#2143889",1,1699,1618.1,2
"2026-08-27 15:00:00","#2143955",1,1999,1903.81,2
"2026-08-27 15:00:00","#2143982",1,1499,1427.62,2
"2026-08-27 15:00:00","#2144007",1,1499,1427.62,2
"2026-08-27 15:00:00","#2144019",1,1367.1,1302,1
"2026-08-27 15:00:00","#2144011",1,1699,1618.1,1
"2026-08-27 15:00:00","#2143878",1,2168,2064.76,3
"2026-08-27 15:00:00","#2144021",1,2499,2380,3
"2026-08-27 15:00:00","#2143994",1,1149,1094.29,1
"2026-08-27 15:00:00","#2143881",1,1799,1713.33,1
"2026-08-27 15:00:00","#2143943",1,1948,1855.24,4
"2026-08-27 15:00:00","#2143973",1,1699,1618.1,2
"2026-08-27 15:00:00","#2143924",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143932",1,2283,2174.29,3
"2026-08-27 15:00:00","#2143902",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143875",1,1713,1631.43,2
"2026-08-27 15:00:00","#2143999",1,1948,1855.24,3
"2026-08-27 15:00:00","#2143987",1,2449,2332.38,2
"2026-08-27 15:00:00","#2144002",1,1299,1237.14,1
"2026-08-27 15:00:00","#2143950",1,1848,1760,3
"2026-08-27 15:00:00","#2143946",1,3036,2779.04,5
"2026-08-27 15:00:00","#2143976",1,2467,2237.14,2
"2026-08-27 15:00:00","#2143968",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143958",1,1886,1683.81,2
"2026-08-27 15:00:00","#2144014",1,2399,2284.76,2
"2026-08-27 15:00:00","#2143923",1,0,0,2
"2026-08-27 15:00:00","#2143913",1,2069,1970.48,2
"2026-08-27 15:00:00","#2143905",1,1599,1522.86,1
"2026-08-27 15:00:00","#2143935",1,1699,1618.1,1
"2026-08-27 15:00:00","#2143957",1,1599,1522.86,1
"2026-08-27 15:00:00","#2143967",1,1684,1603.81,1
"2026-08-27 15:00:00","#2143949",1,1617,1427.62,2
"2026-08-27 15:00:00","#2144005",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143996",1,1898,1807.62,4
"2026-08-27 15:00:00","#2144023",1,1898,1807.62,4
"2026-08-27 15:00:00","#2143941",1,1599,1522.86,1
"2026-08-27 15:00:00","#2143883",1,1817,1618.1,2
"2026-08-27 15:00:00","#2143912",1,1898,1807.62,3
"2026-08-27 15:00:00","#2143934",1,1898,1807.62,3
"2026-08-27 15:00:00","#2143904",1,1499,1427.62,1
"2026-08-27 15:00:00","#2143956",1,1717,1522.86,1
"2026-08-27 15:00:00","#2143894",1,1699,1618.1,2
"2026-08-27 15:00:00","#2143978",1,2271,2162.86,2
"2026-08-27 15:00:00","#2144004",1,2259,2151.43,3
"2026-08-27 15:00:00","#2143989",1,1999,1903.81,2
"2026-08-27 15:00:00","#2144012",1,2567,2332.38,2
"2026-08-27 15:00:00","#2144022",1,2098,1956.24,4
"2026-08-27 15:00:00","#2143940",1,1499,1427.62,1
"2026-08-27 15:00:00","#2143882",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143925",1,1599,1522.86,1
"2026-08-27 15:00:00","#2143915",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143903",1,1499,1427.62,1
"2026-08-27 15:00:00","#2143933",1,1484,1413.34,1
"2026-08-27 15:00:00","#2143998",1,1848,1760,4
"2026-08-27 15:00:00","#2144003",1,2317,2094.29,2
"2026-08-27 15:00:00","#2143951",1,1499,1427.62,2
"2026-08-27 15:00:00","#2143961",1,1617,1427.62,2
"2026-08-27 15:00:00","#2143893",1,1699,1618.1,2
"2026-08-27 15:00:00","#2143977",1,2204.1,2099.14,2
"2026-08-27 15:00:00","#2143959",1,2069,1970.48,2
"2026-08-27 15:00:00","#2143969",1,1617,1427.62,2
"2026-08-27 15:00:00","#2143885",1,1917,1713.34,1
"2026-08-27 15:00:00","#2143990",1,1948,1855.24,3
"2026-08-27 16:00:00","#2144104",1,1399,1332.38,2
"2026-08-27 16:00:00","#2144134",1,1699,1618.1,2
"2026-08-27 16:00:00","#2144122",1,199,189.52,1
"2026-08-27 16:00:00","#2144029",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144037",1,2232.1,2013.42,2
"2026-08-27 16:00:00","#2144140",1,2068.2,1969.72,3
"2026-08-27 16:00:00","#2144082",1,1817,1618.1,2
"2026-08-27 16:00:00","#2144055",1,1699,1618.1,2
"2026-08-27 16:00:00","#2144065",1,2998,2855.24,6
"2026-08-27 16:00:00","#2144073",1,1499,1427.62,1
"2026-08-27 16:00:00","#2144043",1,1637,1446.67,1
"2026-08-27 16:00:00","#2144156",1,1699,1618.1,2
"2026-08-27 16:00:00","#2144166",1,1998,1902.86,4
"2026-08-27 16:00:00","#2144094",1,2998,2855.24,5
"2026-08-27 16:00:00","#2144133",1,1299,1237.14,1
"2026-08-27 16:00:00","#2144103",1,1998,1902.86,4
"2026-08-27 16:00:00","#2144038",1,1933,1840.95,3
"2026-08-27 16:00:00","#2144026",1,1593,1404.76,2
"2026-08-27 16:00:00","#2144030",1,1966,1754.38,3
"2026-08-27 16:00:00","#2144115",1,1519,1446.67,1
"2026-08-27 16:00:00","#2144125",1,1883,1793.33,3
"2026-08-27 16:00:00","#2144062",1,1517,1332.38,1
"2026-08-27 16:00:00","#2144052",1,1599,1522.86,1
"2026-08-27 16:00:00","#2144169",1,2233,2126.67,3
"2026-08-27 16:00:00","#2144085",1,2617,2380,3
"2026-08-27 16:00:00","#2144161",1,1817,1618.1,1
"2026-08-27 16:00:00","#2144044",1,1376.1,1310.57,1
"2026-08-27 16:00:00","#2144074",1,3916,3729.52,8
"2026-08-27 16:00:00","#2144132",1,1848,1760,3
"2026-08-27 16:00:00","#2144027",1,1898,1807.62,4
"2026-08-27 16:00:00","#2144124",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144114",1,1949.4,1856.57,5
"2026-08-27 16:00:00","#2144053",1,599,570.48,1
"2026-08-27 16:00:00","#2144146",1,1817,1618.1,2
"2026-08-27 16:00:00","#2144168",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144084",1,1467.1,1284.86,1
"2026-08-27 16:00:00","#2144150",1,1277.1,1216.29,1
"2026-08-27 16:00:00","#2144160",1,1749,1665.71,1
"2026-08-27 16:00:00","#2144113",1,1617,1422,2
"2026-08-27 16:00:00","#2144123",1,1617,1422,2
"2026-08-27 16:00:00","#2144028",1,1587,1399.05,1
"2026-08-27 16:00:00","#2144036",1,1499,1427.62,1
"2026-08-27 16:00:00","#2144083",1,1817,1618.1,2
"2026-08-27 16:00:00","#2144064",1,1948,1855.24,4
"2026-08-27 16:00:00","#2144054",1,1549,1475.24,1
"2026-08-27 16:00:00","#2144042",1,1649,1570.48,1
"2026-08-27 16:00:00","#2144072",1,2754,2616,5
"2026-08-27 16:00:00","#2144167",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144157",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144149",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144130",1,1399,1332.38,1
"2026-08-27 16:00:00","#2144100",1,3108,2960,4
"2026-08-27 16:00:00","#2144025",1,1817,1618.1,1
"2026-08-27 16:00:00","#2144116",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144108",1,1399,1332.38,2
"2026-08-27 16:00:00","#2144061",1,1399,1332.38,1
"2026-08-27 16:00:00","#2144051",1,3028,2883.81,5
"2026-08-27 16:00:00","#2144086",1,1499,1427.62,1
"2026-08-27 16:00:00","#2144098",1,2998,2855.24,6
"2026-08-27 16:00:00","#2144090",1,1617,1427.62,2
"2026-08-27 16:00:00","#2144162",1,2998,2855.24,6
"2026-08-27 16:00:00","#2144152",1,1927,1722.86,2
"2026-08-27 16:00:00","#2144069",1,1439.1,1370.57,1
"2026-08-27 16:00:00","#2144059",1,1259.1,1199.14,1
"2026-08-27 16:00:00","#2144077",1,5756.4,5482.29,7
"2026-08-27 16:00:00","#2144107",1,5148,4519.99,6
"2026-08-27 16:00:00","#2144129",1,1948,1855.24,4
"2026-08-27 16:00:00","#2144119",1,1898,1807.62,3
"2026-08-27 16:00:00","#2144121",1,3116,2855.24,5
"2026-08-27 16:00:00","#2144111",1,1399,1332.38,1
"2026-08-27 16:00:00","#2144034",1,5097,4854.28,9
"2026-08-27 16:00:00","#2144081",1,1699,1618.1,2
"2026-08-27 16:00:00","#2144078",1,2148,2045.71,3
"2026-08-27 16:00:00","#2144048",1,999,846.61,1
"2026-08-27 16:00:00","#2144066",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144070",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144040",1,2916,2664.76,5
"2026-08-27 16:00:00","#2144097",1,1549,1475.24,1
"2026-08-27 16:00:00","#2144165",1,1599,1522.86,1
"2026-08-27 16:00:00","#2144089",1,3147,2997.14,6
"2026-08-27 16:00:00","#2144136",1,1699,1618.1,2
"2026-08-27 16:00:00","#2144106",1,1699,1618.1,2
"2026-08-27 16:00:00","#2144118",1,1529,1456.19,1
"2026-08-27 16:00:00","#2144128",1,1617,1427.62,2
"2026-08-27 16:00:00","#2144120",1,1499,1427.62,1
"2026-08-27 16:00:00","#2144035",1,1349,1284.76,1
"2026-08-27 16:00:00","#2144080",1,1549,1475.24,1
"2026-08-27 16:00:00","#2144142",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144049",1,1897,1806.67,5
"2026-08-27 16:00:00","#2144067",1,2898,2760,5
"2026-08-27 16:00:00","#2144057",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144041",1,2069,1970.48,2
"2026-08-27 16:00:00","#2144071",1,797,759.05,1
"2026-08-27 16:00:00","#2144096",1,1399,1332.38,1
"2026-08-27 16:00:00","#2144164",1,1699,1618.1,2
"2026-08-27 16:00:00","#2144101",1,2069,1970.48,2
"2026-08-27 16:00:00","#2144024",1,1848,1760,3
"2026-08-27 16:00:00","#2144032",1,1617,1427.62,2
"2026-08-27 16:00:00","#2144127",1,1599,1522.86,1
"2026-08-27 16:00:00","#2144117",1,1717,1635.24,1
"2026-08-27 16:00:00","#2144109",1,3160,2677.97,3
"2026-08-27 16:00:00","#2144139",1,1637,1446.67,1
"2026-08-27 16:00:00","#2144050",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144087",1,1499,1427.62,2
"2026-08-27 16:00:00","#2144145",1,2069,1970.48,2
"2026-08-27 16:00:00","#2144153",1,1848,1760,3
"2026-08-27 16:00:00","#2144058",1,1568,1493.33,2
"2026-08-27 16:00:00","#2144068",1,1510,1438.1,1
"2026-08-27 16:00:00","#2144076",1,1399,1332.38,1
"2026-08-27 16:00:00","#2144046",1,1367.1,1302,1
"2026-08-27 17:00:00","#2144307",1,3968,3779.05,5
"2026-08-27 17:00:00","#2144212",1,2069,1970.48,2
"2026-08-27 17:00:00","#2144222",1,1499,1427.62,2
"2026-08-27 17:00:00","#2144204",1,1702,1508.58,1
"2026-08-27 17:00:00","#2144311",1,2118,2017.14,3
"2026-08-27 17:00:00","#2144266",1,1817,1612.48,1
"2026-08-27 17:00:00","#2144256",1,543,517.14,1
"2026-08-27 17:00:00","#2144198",1,1699,1618.1,1
"2026-08-27 17:00:00","#2144281",1,1699,1618.1,1
"2026-08-27 17:00:00","#2144289",1,1599,1522.86,1
"2026-08-27 17:00:00","#2144190",1,1717,1522.86,1
"2026-08-27 17:00:00","#2144240",1,2115,1901.9,5
"2026-08-27 17:00:00","#2144177",1,1702,1508.57,1
"2026-08-27 17:00:00","#2144270",1,599,570.48,1
"2026-08-27 17:00:00","#2144300",1,1517,1332.38,2
"2026-08-27 17:00:00","#2144308",1,854,813.33,1
"2026-08-27 17:00:00","#2144203",1,1699,1618.1,2
"2026-08-27 17:00:00","#2144298",1,1699,1618.1,2
"2026-08-27 17:00:00","#2144181",1,1499,1427.62,1
"2026-08-27 17:00:00","#2144251",1,1767,1682.86,1
"2026-08-27 17:00:00","#2144261",1,1349,1284.76,1
"2026-08-27 17:00:00","#2144178",1,2998,2855.24,6
"2026-08-27 17:00:00","#2144277",1,2259,2151.43,2
"2026-08-27 17:00:00","#2144259",1,1517,1332.38,1
"2026-08-27 17:00:00","#2144189",1,2849,2706.24,5
"2026-08-27 17:00:00","#2144290",1,1499,1427.62,2
"2026-08-27 17:00:00","#2144197",1,2998,2855.24,5
"2026-08-27 17:00:00","#2144214",1,5996,5710.48,11
